sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.012329638004302979,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02110898494720459,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.026349544525146484,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025867044925689697,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027929306030273438,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02522808313369751,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027809739112854004,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04117155075073242,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04965102672576904,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.046162188053131104,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04441148042678833,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04291027784347534,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03492659330368042,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.042227089405059814,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03893589973449707,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03447836637496948,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03431200981140137,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.031611859798431396,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.053782641887664795,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06978017091751099,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09506416320800781,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09258288145065308,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09673541784286499,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08397817611694336,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04116255044937134,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.057479262351989746,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0682668685913086,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06948584318161011,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07131826877593994,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06360471248626709,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.036321938037872314,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step4,seed9,9,4
