sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.021187126636505127,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02371680736541748,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02099663019180298,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.018484771251678467,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.012819647789001465,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.007083237171173096,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02575397491455078,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027742505073547363,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.025596976280212402,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.020080864429473877,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.013382315635681152,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.006988406181335449,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03205597400665283,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.036399245262145996,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.025824546813964844,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02001023292541504,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.012673795223236084,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.006442248821258545,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02971130609512329,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03394365310668945,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02857738733291626,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02017730474472046,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step128,seed9,9,128
