sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024936676025390625,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03305983543395996,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03754693269729614,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03808021545410156,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03510946035385132,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03491586446762085,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04208654165267944,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05341857671737671,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0567241907119751,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05394613742828369,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.048542320728302,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04630756378173828,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03950786590576172,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04586678743362427,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04884153604507446,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04786670207977295,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0437045693397522,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a magic act.,act,act,Different Sense,0.043868422508239746,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05412101745605469,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06307590007781982,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06415098905563354,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06533807516098022,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06198924779891968,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06213861703872681,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.038627803325653076,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05053192377090454,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05766409635543823,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05451482534408569,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0496443510055542,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05097091197967529,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.045777976512908936,1,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05510401725769043,2,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06413871049880981,3,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06236159801483154,4,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.060435712337493896,5,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05661213397979736,6,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.029492497444152832,1,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.039927780628204346,2,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.035867929458618164,3,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03520333766937256,4,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step16,seed1,1,16
