sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04394400119781494,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.046473562717437744,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0793108344078064,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0784233808517456,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16391026973724365,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1652846336364746,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1695706844329834,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16128098964691162,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16185623407363892,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.146165132522583,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15078192949295044,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14828622341156006,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14378225803375244,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13630473613739014,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1306089162826538,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12629097700119019,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12177032232284546,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11609309911727905,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11507421731948853,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1103830337524414,20,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10785025358200073,21,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1064227819442749,22,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10574442148208618,23,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0983649492263794,24,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051988184452056885,1,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05668884515762329,2,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08089429140090942,3,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09260064363479614,4,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1657271385192871,5,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1701444387435913,6,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1791781783103943,7,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17075657844543457,8,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18532973527908325,9,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1742364764213562,10,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1746826171875,11,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1635582447052002,12,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15472906827926636,13,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14572620391845703,14,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14541512727737427,15,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1405079960823059,16,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1379106044769287,17,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,seed3,3,1000
