sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.006337583065032959,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031149625778198242,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19691884517669678,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.20567160844802856,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06779909133911133,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07073456048965454,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.009799718856811523,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04233652353286743,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.19223690032958984,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20974373817443848,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06766390800476074,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06192976236343384,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.002689182758331299,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed2,2,10000
