sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01573169231414795,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03885692358016968,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.042674899101257324,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14523202180862427,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10916519165039062,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06506913900375366,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03644883632659912,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06632423400878906,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060103654861450195,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16710108518600464,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.122749924659729,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08526533842086792,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.004178106784820557,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.018944978713989258,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02060234546661377,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0809556245803833,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05393773317337036,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02580571174621582,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02582448720932007,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02536982297897339,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.033358991146087646,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09376299381256104,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06524419784545898,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step10000,seed8,8,10000
