sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.060388922691345215,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07586848735809326,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10199904441833496,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14276111125946045,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11200225353240967,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09301477670669556,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07941985130310059,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0779237151145935,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08616137504577637,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08920419216156006,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0923912525177002,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14617806673049927,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09766650199890137,1,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12614774703979492,2,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15640711784362793,3,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.19061905145645142,4,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15701091289520264,5,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1437457799911499,6,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12633788585662842,7,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12542188167572021,8,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13245618343353271,9,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.137884259223938,10,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14816874265670776,11,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2213038206100464,12,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.026024997234344482,1,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.049168944358825684,2,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07645243406295776,3,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11760753393173218,4,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08764773607254028,5,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06519025564193726,6,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06431519985198975,7,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05964440107345581,8,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06361490488052368,9,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06255817413330078,10,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06308436393737793,11,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11348909139633179,12,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07402253150939941,1,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11087816953659058,2,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11881279945373535,3,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1400219202041626,4,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11076420545578003,5,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09735208749771118,6,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09013503789901733,7,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09026426076889038,8,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08479595184326172,9,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08148312568664551,10,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0850563645362854,11,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1428666114807129,12,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06938523054122925,1,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07760775089263916,2,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09492313861846924,3,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10863131284713745,4,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07979333400726318,5,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06004577875137329,6,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06490445137023926,7,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05888676643371582,8,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06331008672714233,9,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.060246825218200684,10,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06128549575805664,11,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step10000,seed9,9,10000
