sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02423107624053955,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03480571508407593,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.046153485774993896,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04202026128768921,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03831624984741211,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03468644618988037,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030306577682495117,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0364990234375,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.052162110805511475,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06070822477340698,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04675871133804321,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04566866159439087,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.023072123527526855,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02573215961456299,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04151040315628052,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04228067398071289,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03775602579116821,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03339272737503052,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.055122196674346924,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05017489194869995,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06354016065597534,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05812942981719971,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.059017181396484375,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step8,seed3,3,8
