sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02541440725326538,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03629106283187866,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03502213954925537,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03402531147003174,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030329585075378418,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02679002285003662,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02478468418121338,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.022720038890838623,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.021034538745880127,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019389212131500244,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.017435014247894287,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016047775745391846,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014801442623138428,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014129638671875,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013270735740661621,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.012222766876220703,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.011201441287994385,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.010175585746765137,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009302377700805664,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00858926773071289,20,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.007907092571258545,21,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.007396042346954346,22,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.006748378276824951,23,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.006314277648925781,24,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03019106388092041,1,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04035598039627075,2,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.039817631244659424,3,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.037653207778930664,4,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.032872796058654785,5,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030725181102752686,6,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.029103100299835205,7,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027460753917694092,8,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02595674991607666,9,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.023599207401275635,10,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.021550476551055908,11,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step32,seed8,8,32
