sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02888190746307373,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040463030338287354,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04540562629699707,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04736328125,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.049437522888183594,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05045062303543091,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04814136028289795,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04779386520385742,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04767429828643799,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04733508825302124,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.048628032207489014,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.047740161418914795,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02934974431991577,1,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04604697227478027,2,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051449477672576904,3,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05978214740753174,4,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0657491683959961,5,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06527513265609741,6,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060798466205596924,7,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06059068441390991,8,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.064059317111969,9,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06385362148284912,10,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06401205062866211,11,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06499046087265015,12,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0319443941116333,1,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.044494688510894775,2,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04738187789916992,3,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05212104320526123,4,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.054641783237457275,5,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05301094055175781,6,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0515294075012207,7,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05249732732772827,8,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.056599557399749756,9,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.058092594146728516,10,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.060595154762268066,11,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.059434473514556885,12,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.030144214630126953,1,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04628431797027588,2,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.051385343074798584,3,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05965083837509155,4,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06428837776184082,5,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06407445669174194,6,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06472104787826538,7,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0642973780632019,8,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06816655397415161,9,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06851780414581299,10,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06977581977844238,11,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07016503810882568,12,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.036452412605285645,1,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04820328950881958,2,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05317491292953491,3,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05734151601791382,4,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.060398995876312256,5,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0595850944519043,6,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05773591995239258,7,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05871385335922241,8,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0626753568649292,9,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06465435028076172,10,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06470447778701782,11,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06323045492172241,12,3.9,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.027622759342193604,1,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04541301727294922,2,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.048264384269714355,3,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05496639013290405,4,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05905181169509888,5,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06131070852279663,6,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.057572126388549805,7,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05658853054046631,8,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05962097644805908,9,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06171506643295288,10,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06216084957122803,11,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06180751323699951,12,3.764705882,6,7,1,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.028498947620391846,1,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03719055652618408,2,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04169517755508423,3,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.042623817920684814,4,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04520082473754883,5,1.571428571,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed7,7,0
