sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0245363712310791,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03229212760925293,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.036758601665496826,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.037068188190460205,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03934156894683838,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04283285140991211,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03498578071594238,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.043027639389038086,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.041522204875946045,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04446554183959961,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0444454550743103,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04667943716049194,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.037447988986968994,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05033743381500244,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05274230241775513,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step0,seed5,5,0
