sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02315199375152588,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03349429368972778,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.036426842212677,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03210711479187012,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02856290340423584,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019779741764068604,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.035632193088531494,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04642075300216675,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05060780048370361,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04873234033584595,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0444682240486145,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03832894563674927,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.032749950885772705,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04797625541687012,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05302762985229492,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0507504940032959,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.054003894329071045,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.042525529861450195,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.038987576961517334,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05189979076385498,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05925470590591431,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.056278347969055176,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05360788106918335,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03928571939468384,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.026203632354736328,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03763890266418457,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04369235038757324,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.042031824588775635,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04358476400375366,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.040153324604034424,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.032861173152923584,1,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04572075605392456,2,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04491192102432251,3,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.044225215911865234,4,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04350036382675171,5,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03625971078872681,6,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03429210186004639,1,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03471505641937256,2,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02932196855545044,3,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.023151516914367676,4,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02159970998764038,5,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.013004541397094727,6,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.028634727001190186,1,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.03302931785583496,2,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.026217401027679443,3,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.018921375274658203,4,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.015250086784362793,5,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.010106444358825684,6,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.06516063213348389,1,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.08711326122283936,2,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.12421166896820068,3,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.12392693758010864,4,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.12889820337295532,5,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.09417152404785156,6,1.235294118,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.06371045112609863,1,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.09430360794067383,2,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.12724125385284424,3,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.12760120630264282,4,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.1319049596786499,5,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.09842103719711304,6,0.714285714,8,6,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.06911462545394897,1,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.10021317005157471,2,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.12831979990005493,3,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.12132656574249268,4,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.12429827451705933,5,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.09211063385009766,6,3.7,6,8,2,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.0,0,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.030618488788604736,1,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.032226502895355225,2,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.02920013666152954,3,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.023524343967437744,4,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.019626319408416748,5,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
He had a legal appeal.,He had a pending appeal.,appeal,appeal,Same Sense,0.011889636516571045,6,3.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.214285714,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.040440917015075684,1,1.214285714,6,6,0,70426624,EleutherAI/pythia-70m,step256,seed5,5,256
