sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10259270668029785,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1216840147972107,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11079120635986328,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11601442098617554,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.22643297910690308,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.17070114612579346,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.173190176486969,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15592163801193237,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1514294147491455,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13716834783554077,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11554992198944092,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09696292877197266,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09221756458282471,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0687825083732605,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09491020441055298,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0835573673248291,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07581651210784912,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05774331092834473,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05183088779449463,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04506838321685791,20,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0432896614074707,21,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05213487148284912,22,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06262856721878052,23,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08147639036178589,24,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09332966804504395,1,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1112566590309143,2,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11636614799499512,3,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13545310497283936,4,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.24480128288269043,5,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18551617860794067,6,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17325115203857422,7,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14859598875045776,8,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14950478076934814,9,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13556480407714844,10,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11714822053909302,11,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09929859638214111,12,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09008932113647461,13,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07471728324890137,14,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09932595491409302,15,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09151268005371094,16,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07779830694198608,17,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06793779134750366,18,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06685847043991089,19,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05917567014694214,20,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.052522122859954834,21,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06825828552246094,22,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08545738458633423,23,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10237199068069458,24,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step143000,seed6,6,143000
