sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01898515224456787,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06744682788848877,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1523646116256714,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15067768096923828,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10821378231048584,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09967350959777832,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02116495370864868,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05701100826263428,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13223731517791748,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13205218315124512,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11257439851760864,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11111229658126831,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.021094858646392822,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.051432907581329346,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1109381914138794,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.13001102209091187,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08597654104232788,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07724308967590332,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.020439863204956055,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.028010845184326172,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07411700487136841,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09060788154602051,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05805039405822754,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05301022529602051,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.017297446727752686,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.051331520080566406,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.15104180574417114,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.15684854984283447,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1108209490776062,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10443365573883057,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02156132459640503,1,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04953557252883911,2,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.12240481376647949,3,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.13933932781219482,4,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step1000,seed8,8,1000
