sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.017421424388885498,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02936577796936035,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.045138776302337646,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04582267999649048,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03780132532119751,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.032476603984832764,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.025249898433685303,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.049069344997406006,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06391376256942749,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06122946739196777,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.049947917461395264,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04175478219985962,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02757936716079712,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03806471824645996,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05777055025100708,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05028843879699707,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05062359571456909,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04687231779098511,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.023830413818359375,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04824411869049072,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06936299800872803,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06681573390960693,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06782889366149902,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06336075067520142,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.024353384971618652,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.041093528270721436,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06638526916503906,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05778318643569946,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.061785876750946045,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05702179670333862,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.023990094661712646,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.036810994148254395,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04424840211868286,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04398822784423828,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.037070274353027344,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0319521427154541,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02743983268737793,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04123789072036743,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.044422447681427,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.049469709396362305,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05068105459213257,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05021566152572632,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed6,6,32
