sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.029816746711730957,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04100167751312256,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03932690620422363,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03463160991668701,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028460264205932617,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02525550127029419,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020818769931793213,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016540229320526123,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013596832752227783,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.010860264301300049,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.008989214897155762,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00705564022064209,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030444800853729248,1,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04739445447921753,2,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0470125675201416,3,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04625493288040161,4,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04208892583847046,5,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0367586612701416,6,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03113555908203125,7,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.026539385318756104,8,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02281177043914795,9,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.018835067749023438,10,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.015590190887451172,11,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.012751877307891846,12,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03305184841156006,1,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.044360220432281494,2,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04176688194274902,3,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03961867094039917,4,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03411000967025757,5,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.031038403511047363,6,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.026883244514465332,7,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.022410571575164795,8,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.019856631755828857,9,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.016602754592895508,10,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.014310181140899658,11,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011677086353302002,12,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.031077027320861816,1,2.80952381,7,7,0,162322944,EleutherAI/pythia-160m,step64,seed7,7,64
