sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08844274282455444,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10497444868087769,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11770868301391602,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18839198350906372,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15209448337554932,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09342384338378906,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07453769445419312,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05506479740142822,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05875355005264282,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04848182201385498,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.053693294525146484,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019096016883850098,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step143000,seed2,2,143000
