sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024274230003356934,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.033657073974609375,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0396004319190979,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03854203224182129,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03635042905807495,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03712356090545654,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.034999310970306396,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03479909896850586,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03501236438751221,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.035588741302490234,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03788292407989502,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step0,seed5,5,0
