sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.029353022575378418,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038854360580444336,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04667401313781738,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.050273597240448,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.048642516136169434,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04746735095977783,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04509615898132324,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.043874263763427734,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04389464855194092,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04501914978027344,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.044334352016448975,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04425394535064697,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03905874490737915,1,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.047679245471954346,2,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05704498291015625,3,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06145960092544556,4,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0601959228515625,5,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06244415044784546,6,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06313502788543701,7,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06430613994598389,8,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06443125009536743,9,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06445097923278809,10,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06290262937545776,11,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06036055088043213,12,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03863096237182617,1,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05388665199279785,2,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05869680643081665,3,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06144976615905762,4,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06040996313095093,5,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06337392330169678,6,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.061509132385253906,7,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06312882900238037,8,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0595705509185791,9,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
It was a humane act.,It was a magic act.,act,act,Different Sense,0.059230148792266846,10,2.818181818,7,6,1,162322944,EleutherAI/pythia-160m,step8,seed1,1,8
