sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0642194151878357,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07829165458679199,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09359586238861084,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11665630340576172,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16378366947174072,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14826500415802002,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11661595106124878,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12657207250595093,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1379968523979187,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15048819780349731,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13287979364395142,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11640399694442749,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11126631498336792,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10587888956069946,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1041608452796936,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09909439086914062,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0923699140548706,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09101742506027222,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0847063660621643,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step50000,seed2,2,50000
